발전기명,년월일,설비용량(MW),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
세종시폐기물매립장태양광,2018-02-22,1.628,0,0,0,0,0,0,0,5040,280800,726720,1053840,1237800,1327560,1102920,753960,116280,207240,140880,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-02-23,1.628,0,0,0,0,0,0,0,0,7440,189840,462720,493200,683040,598080,393840,306240,290760,117840,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-02-24,1.628,0,0,0,0,0,0,0,1440,131160,485400,749520,1008480,1061880,1130160,1008000,752400,344280,79320,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-02-25,1.628,0,0,0,0,0,0,0,240,169920,293520,339240,735600,736560,592680,1012440,792720,467520,143760,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-02-26,1.628,0,0,0,0,0,0,0,29160,354240,793080,1093680,1270920,1344840,1313520,1201320,959640,582240,162120,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-02-27,1.628,0,0,0,0,0,0,0,32280,340080,652800,891960,1026240,1047120,889800,495000,336480,193200,70080,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-02-28,1.628,0,0,0,0,0,0,0,360,15240,95040,40440,161640,154680,32640,720,0,0,0,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-01,1.628,0,0,0,0,0,0,0,12360,152880,514560,1025280,1288800,1452360,1419360,1236360,985560,644640,184920,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-02,1.628,0,0,0,0,0,0,0,58200,476880,877920,1157640,1342680,1411440,1371360,1246200,1003560,675960,208920,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-03,1.628,0,0,0,0,0,0,0,44400,411840,804720,1082160,1239960,1293840,1206360,1072800,920520,566160,153240,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-04,1.628,0,0,0,0,0,0,0,120,67200,217080,823200,1244640,1066920,1087200,786000,314760,203640,75600,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-05,1.628,0,0,0,0,0,0,0,0,2880,51960,110040,258360,275400,526560,853800,240360,222120,86040,840,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-06,1.628,0,0,0,0,0,0,0,67440,413880,738360,981960,1145520,1189560,1171440,1202040,990000,679200,218040,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-07,1.628,0,0,0,0,0,0,0,1560,207240,489360,619680,1077840,974640,477000,767160,407640,171840,44760,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-08,1.628,0,0,0,0,0,0,0,0,0,0,720,75960,359040,376560,101520,216720,376320,158040,4920,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-09,1.628,0,0,0,0,0,0,0,0,37320,141960,262560,689280,518760,207600,355440,312960,224400,50400,2040,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-10,1.628,0,0,0,0,0,0,0,6240,91320,177720,415920,950520,1412520,1355400,1200240,946920,596160,216240,1320,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-11,1.628,0,0,0,0,0,0,0,28200,165120,681480,973320,1273680,1375920,1339800,1185840,918720,592560,205080,2280,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-12,1.628,0,0,0,0,0,0,0,70440,373200,731640,1000200,1167840,1223520,1209360,1093680,828840,509520,181440,4440,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-13,1.628,0,0,0,0,0,0,0,92280,480000,801600,1088880,994320,893280,1290840,1097640,945600,615720,208920,1800,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-14,1.628,0,0,0,0,0,0,0,93720,462720,782040,865200,1104360,1301040,1255080,1161480,723720,519600,210240,3000,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-15,1.628,0,0,0,0,0,0,0,0,14160,89280,51480,80040,47640,168360,27120,21600,7200,26400,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-16,1.628,0,0,0,0,0,0,0,0,9960,100560,249000,384120,378240,367440,281640,267720,641400,226200,2400,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-17,1.628,0,0,0,0,0,0,0,144960,543840,925800,1177080,1238520,1377120,1367520,1209000,936960,627720,194160,21720,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-18,1.628,0,0,0,0,0,0,0,36000,94920,200160,324120,338280,406680,270600,271440,207840,140280,10320,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-19,1.628,0,0,0,0,0,0,0,0,6480,74400,164520,131280,153960,112440,96240,100560,1680,120,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-20,1.628,0,0,0,0,0,0,0,67680,295680,894960,1181040,1055880,1137360,1147920,638160,489240,206640,61080,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-21,1.628,0,0,0,0,0,0,0,0,0,13080,111480,512400,636240,319800,258000,176880,126600,4800,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-22,1.628,0,0,0,0,0,0,0,120,34080,80040,977280,1292880,1385760,1358160,1232760,1001640,664560,251880,13440,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-23,1.628,0,0,0,0,0,0,0,32280,128880,284280,1021560,1338000,1405920,1356120,1230600,992280,649200,232680,18480,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-24,1.628,0,0,0,0,0,0,0,96720,381000,656520,922440,1108560,1195320,1133880,946080,542520,441480,185160,13800,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-25,1.628,0,0,0,0,0,0,0,11280,162960,763920,1093200,1249560,1329840,1320720,1175280,924720,594240,262560,9480,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-26,1.628,0,0,0,0,0,0,0,9120,128880,257880,735480,1261800,1319400,1295280,1119720,846360,590160,253440,9720,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-27,1.628,0,0,0,0,0,0,240,147000,475560,800520,1063080,1210680,1259880,1204320,1075560,773040,422880,163560,9840,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-28,1.628,0,0,0,0,0,0,240,157560,492480,823440,1084080,1234680,1287120,1195440,940560,797160,492120,213240,28080,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-29,1.628,0,0,0,0,0,0,120,79320,246840,439800,453360,781920,1008120,970320,621840,461640,303720,71880,6720,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-30,1.628,0,0,0,0,0,0,240,111600,450600,542280,543120,770040,1255920,1240680,1086360,841920,520560,204480,16920,0,0,0,0,0
세종시폐기물매립장태양광,2018-03-31,1.628,0,0,0,0,0,0,240,136080,429240,736200,973800,1117800,1201200,1187760,1035960,812520,537840,210360,17640,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-01,1.628,0,0,0,0,0,0,0,36840,208920,156240,263160,343080,238320,611040,567840,198000,174480,161160,2640,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-02,1.628,0,0,0,0,0,0,0,45120,202680,670560,899880,813360,1086360,1098360,1008960,748200,558840,201000,14880,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-03,1.628,0,0,0,0,0,0,0,34320,201840,347640,366000,448080,1059120,909360,1023240,646080,394200,196680,16080,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-04,1.628,0,0,0,0,0,0,0,0,10680,172200,186720,146280,112200,131280,160560,85440,135720,64320,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-05,1.628,0,0,0,0,0,0,0,0,3120,44400,114240,98400,137640,95760,144000,134040,32400,720,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-06,1.628,0,0,0,0,0,0,0,34200,197880,695400,1007520,1177440,1227840,1237080,1034640,477720,252360,100200,4920,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-07,1.628,0,0,0,0,0,0,1440,122640,368280,716400,859800,1213680,1367160,884880,1182840,934800,712080,305280,19080,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-08,1.628,0,0,0,0,0,0,12120,252000,590760,896520,1063800,1152840,1184760,1011000,587280,422520,292920,53640,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-09,1.628,0,0,0,0,0,0,7680,218040,570600,893040,1020240,1214520,1247040,1195680,1118040,896520,601680,257040,21000,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-10,1.628,0,0,0,0,0,0,20040,234480,533880,881760,1118280,1258800,978840,971640,832200,605880,373200,162960,10080,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-11,1.628,0,0,0,0,0,0,1200,190920,550080,868680,1133640,1220400,1327920,1272240,1102800,943800,650880,286320,22080,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-12,1.628,0,0,0,0,0,0,15120,238560,581280,864360,1053240,1157160,1267680,1251960,1092720,908160,653520,281760,23040,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-13,1.628,0,0,0,0,0,0,3720,184560,368040,505680,606000,647160,825480,379920,309600,257280,189240,112800,5760,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-14,1.628,0,0,0,0,0,0,0,0,2280,13320,56280,114480,143760,171840,109320,60960,8880,120,120,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-15,1.628,0,0,0,0,0,0,16440,204960,476160,780840,1011240,998040,1179000,1055520,838440,441360,470880,208080,20040,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-16,1.628,0,0,0,0,0,0,12000,245520,618240,926040,1123800,1266000,1251000,1182720,1115280,936960,614400,277320,39240,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-17,1.628,0,0,0,0,0,0,7800,165840,491280,784920,1034160,936600,1100760,861000,1048320,886200,528960,250560,32040,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-18,1.628,0,0,0,0,0,0,19920,263520,609600,916320,1120080,1242840,1264920,1224600,1110120,910800,615600,259200,29280,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-19,1.628,0,0,0,0,0,0,27480,271440,614760,913200,1137480,1246440,1278120,1224480,1091520,884280,589680,248880,32280,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-20,1.628,0,0,0,0,0,0,20400,224400,524160,812520,1012080,1126440,1179960,1133040,1010760,826680,569640,243960,31560,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-21,1.628,0,0,0,0,0,0,29040,272400,597480,885000,1088880,1204320,1252560,1207560,1114440,824400,632160,278640,36240,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-22,1.628,0,0,0,0,0,0,47520,202560,86640,114600,182520,297360,251880,172200,416040,654360,256920,44040,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-23,1.628,0,0,0,0,0,0,0,0,240,720,22680,96840,149040,65280,99720,80160,29640,120,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-24,1.628,0,0,0,0,0,0,0,7800,103080,187920,218760,214200,256680,214680,157800,169920,264480,150000,9480,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-25,1.628,0,0,0,0,0,0,38760,317640,668400,960360,1156200,1323600,1390320,1344120,1207200,991200,670920,294240,43680,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-26,1.628,0,0,0,0,0,0,43920,279600,638280,918240,1135680,1157160,1175880,1110480,906360,787560,423840,290400,83880,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-27,1.628,0,0,0,0,0,0,42360,263640,546480,823440,1017720,1151040,1196040,1165320,1050240,771240,538080,237840,48840,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-28,1.628,0,0,0,0,0,0,18360,118800,436080,965760,1192560,1318440,1334160,1275960,1145760,928560,641280,294840,38400,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-29,1.628,0,0,0,0,0,0,43920,326640,619440,835200,880200,1157760,1304160,1279440,1157640,946200,648720,213840,49320,0,0,0,0,0
세종시폐기물매립장태양광,2018-04-30,1.628,0,0,0,0,0,0,33840,203880,562920,870720,1074600,1161120,1127400,964920,1056240,709440,440160,169200,34440,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-01,1.628,0,0,0,0,0,0,22080,106680,162240,410880,878400,790200,737160,675600,689280,439440,332280,238680,50400,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-02,1.628,0,0,0,0,0,0,120,50520,174240,328920,394920,443520,381480,609960,440640,442440,42360,165120,34800,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-03,1.628,0,0,0,0,0,0,55800,328680,673920,932040,1069440,870360,858240,1162680,1087920,686400,382440,121440,36000,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-04,1.628,0,0,0,0,0,0,39720,316680,682800,985920,1206600,1328160,1377000,1349040,1223760,1012440,679800,306720,36840,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-05,1.628,0,0,0,0,0,0,54960,298200,610920,895920,1039680,1128600,1211880,1123560,625080,623040,556920,237360,23400,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-06,1.628,0,0,0,0,0,0,0,1200,32520,135120,131760,139800,112680,136320,111840,102000,75360,14280,480,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-07,1.628,0,0,0,0,0,0,0,43560,50040,223440,478440,473040,601680,719040,510840,441000,384120,327960,85440,360,0,0,0,0
세종시폐기물매립장태양광,2018-05-08,1.628,0,0,0,0,0,0,84480,278160,424320,566400,776520,896400,968640,1254840,942240,796560,599040,248160,58800,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-09,1.628,0,0,0,0,0,0,65400,332280,679680,992400,1199280,1298880,1336680,1275840,1124520,811440,584760,300240,55800,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-10,1.628,0,0,0,0,0,0,39600,212400,570960,931440,1180200,1296120,1318440,1277160,1149480,759960,520800,326880,79560,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-11,1.628,0,0,0,0,0,0,3120,107160,285720,772440,1119600,1292040,1334040,1301640,1102080,807840,404760,215640,33840,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-12,1.628,0,0,0,0,0,0,0,600,6600,34080,89280,75000,110640,111120,76080,35760,7680,480,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-13,1.628,0,0,0,0,0,0,39000,164640,275760,273120,649920,831000,871920,773160,932880,673320,549240,288960,76560,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-14,1.628,0,0,0,0,0,0,7920,89040,200160,552720,1092840,1188480,1214160,1170840,988440,854640,544320,271440,74040,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-15,1.628,0,0,0,0,0,0,81840,273720,540480,788160,986880,1107600,1125840,1075200,760320,426240,252000,126360,7800,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-16,1.628,0,0,0,0,0,0,9720,125040,150840,148920,138000,118440,81120,57480,25200,61200,37560,42000,22920,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-17,1.628,0,0,0,0,0,0,120,15120,110280,190080,456720,531960,1018440,672360,186120,34440,65640,104880,15960,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-18,1.628,0,0,0,0,0,0,0,28440,29400,162240,486720,210120,286800,153240,292440,112560,88080,3240,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-19,1.628,0,0,0,0,0,0,17280,221760,381720,917040,1132560,1333320,1367280,1335720,1208880,1002600,701760,332040,45240,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-20,1.628,0,0,0,0,0,360,91560,378360,544080,1012440,1211280,1060560,815040,432360,369960,327480,243000,329760,113520,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-21,1.628,0,0,0,0,0,0,53280,344760,600000,798720,999960,1241880,1313760,960000,1018680,485160,443160,261480,104880,600,0,0,0,0
세종시폐기물매립장태양광,2018-05-22,1.628,0,0,0,0,0,3960,138960,344400,548640,592200,1023000,863760,1007280,699120,307920,138600,93840,46560,6480,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-23,1.628,0,0,0,0,0,0,19800,307320,641280,974040,1171440,1291320,1335120,1287480,1186080,984840,690960,329040,61080,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-24,1.628,0,0,0,0,0,0,78240,332640,651840,926280,1120560,1247400,1281000,1237800,1118040,914760,633960,295800,98280,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-25,1.628,0,0,0,0,0,120,73920,349800,683040,957840,1033560,1143240,1191840,1067880,799440,599880,416760,231240,82440,120,0,0,0,0
세종시폐기물매립장태양광,2018-05-26,1.628,0,0,0,0,0,120,72840,341880,672360,940200,1126080,1237560,1263120,1214280,1099800,902640,640920,295560,72840,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-27,1.628,0,0,0,0,0,2280,80520,231600,374280,454560,623640,695400,648360,515160,591600,366600,220800,114720,34440,120,0,0,0,0
세종시폐기물매립장태양광,2018-05-28,1.628,0,0,0,0,0,0,78480,332880,653400,929040,1120800,1197000,1233000,1185600,1071720,878400,614520,307680,88080,3360,0,0,0,0
세종시폐기물매립장태양광,2018-05-29,1.628,0,0,0,0,0,0,25800,181200,465360,541440,618120,709680,817920,867600,881640,731280,350760,159960,55680,0,0,0,0,0
세종시폐기물매립장태양광,2018-05-30,1.628,0,0,0,0,0,0,51120,153600,100920,352080,1000680,1058520,994920,984360,870240,834360,640800,330240,112200,4200,0,0,0,0
세종시폐기물매립장태양광,2018-05-31,1.628,0,0,0,0,0,360,90840,344160,653040,926880,1106880,1240200,1260720,1200120,1086720,826440,583680,292680,77040,120,0,0,0,0
세종시폐기물매립장태양광,2018-06-01,1.628,0,0,0,0,0,120,73320,319920,635040,888360,1060440,1178160,1209720,1179480,1084320,893760,637920,311880,53280,0,0,0,0,0
세종시폐기물매립장태양광,2018-06-02,1.628,0,0,0,0,0,120,66600,326880,640560,898440,1082520,1188000,1225320,1186440,1085160,886560,624960,273480,86280,4320,0,0,0,0
세종시폐기물매립장태양광,2018-06-03,1.628,0,0,0,0,0,600,68640,335160,634080,629280,924480,874920,1186200,1167480,1056720,873600,607080,303240,66120,0,0,0,0,0
세종시폐기물매립장태양광,2018-06-04,1.628,0,0,0,0,0,0,77760,270480,495240,729720,837240,1106160,1037760,994560,771960,690240,286320,117600,79800,0,0,0,0,0
세종시폐기물매립장태양광,2018-06-05,1.628,0,0,0,0,0,0,1800,88800,408480,829440,1069920,1085520,685440,848640,710280,425760,535440,333240,110520,120,0,0,0,0
세종시폐기물매립장태양광,2018-06-06,1.628,0,0,0,0,0,1200,75360,288120,589920,760320,1011480,1093200,1133280,1012200,1009200,742560,497640,268680,93240,240,0,0,0,0
세종시폐기물매립장태양광,2018-06-07,1.628,0,0,0,0,0,0,33960,132360,300600,546240,982440,1137600,1175640,1144800,1032840,829800,593640,299520,95760,600,0,0,0,0
세종시폐기물매립장태양광,2018-06-08,1.628,0,0,0,0,0,0,58080,113880,174840,397680,945840,892560,823440,712800,685800,667920,537960,234600,127800,9000,0,0,0,0
세종시폐기물매립장태양광,2018-06-09,1.628,0,0,0,0,0,120,109680,286320,570000,822840,953880,1079280,1157040,1120320,962280,593160,258480,85440,45960,0,0,0,0,0
세종시폐기물매립장태양광,2018-06-10,1.628,0,0,0,0,0,120,58080,304440,620160,858240,928680,1128360,1071840,839520,695160,597720,317520,154080,45600,360,0,0,0,0
세종시폐기물매립장태양광,2018-06-11,1.628,0,0,0,0,0,0,43440,90840,211080,568920,832200,581760,690600,409200,236040,442200,456120,133320,131520,1080,0,0,0,0
세종시폐기물매립장태양광,2018-06-12,1.628,0,0,0,0,0,0,6240,110280,351960,646800,916080,837000,384720,603720,325560,401400,531360,286440,37920,3000,0,0,0,0
세종시폐기물매립장태양광,2018-06-13,1.628,0,0,0,0,0,240,93240,309000,501000,508560,895080,790440,820200,994440,660360,506520,315240,200640,83280,0,0,0,0,0
세종시폐기물매립장태양광,2018-06-14,1.628,0,0,0,0,0,0,0,93480,185160,639120,550800,945360,973440,913920,1026600,713880,561720,272640,63480,0,0,0,0,0
세종시폐기물매립장태양광,2018-06-15,1.628,0,0,0,0,0,0,118920,249840,567960,872880,1043040,1181160,1224240,1198680,1085040,908520,497520,369000,75240,120,0,0,0,0
세종시폐기물매립장태양광,2018-06-16,1.628,0,0,0,0,0,0,56280,310800,634440,900600,1086000,1196400,1227960,1184880,1064880,881760,647880,334320,61800,0,0,0,0,0
세종시폐기물매립장태양광,2018-06-17,1.628,0,0,0,0,0,1800,91560,257400,431880,478440,464880,946680,1061040,852000,547440,959880,546720,351960,136560,26400,0,0,0,0
세종시폐기물매립장태양광,2018-06-18,1.628,0,0,0,0,0,0,73320,219000,419640,657960,945000,845880,1219320,802320,849480,812040,533640,228240,117360,1920,0,0,0,0
세종시폐기물매립장태양광,2018-06-19,1.628,0,0,0,0,0,480,95640,197520,230640,264840,332280,254400,281400,231720,188160,215880,201480,116040,22560,120,0,0,0,0
세종시폐기물매립장태양광,2018-06-20,1.628,0,0,0,0,0,0,21840,163320,199920,433800,702600,817200,985440,1159800,1123800,905400,640680,365880,125640,18120,0,0,0,0
세종시폐기물매립장태양광,2018-06-21,1.628,0,0,0,0,0,360,83760,254400,488760,811680,939840,1122960,1215360,1230120,1131000,944280,685920,351960,61680,0,0,0,0,0
세종시폐기물매립장태양광,2018-06-22,1.628,0,0,0,0,0,0,65760,276720,599160,912960,1106280,1185840,1225320,1149720,936000,546000,378360,207240,104400,18360,0,0,0,0
세종시폐기물매립장태양광,2018-06-23,1.628,0,0,0,0,0,0,54240,257520,341400,612960,632400,1056240,1212960,1164960,1056360,876000,618240,328200,108840,2280,0,0,0,0
세종시폐기물매립장태양광,2018-06-24,1.628,0,0,0,0,0,120,43680,204000,512520,794400,1020840,1134360,1156560,1118760,1035600,851640,548280,315000,98160,0,0,0,0,0
세종시폐기물매립장태양광,2018-06-25,1.628,0,0,0,0,0,3840,121560,235920,531120,791280,724200,454200,590640,963960,702840,597720,616680,311880,132000,960,0,0,0,0
세종시폐기물매립장태양광,2018-06-26,1.628,0,0,0,0,0,0,240,360,120,5280,15840,3840,120,13800,51720,5280,240,240,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-06-27,1.628,0,0,0,0,0,0,20280,173760,537840,689880,773880,1013280,1129320,1118160,1100880,909600,649080,319440,119520,0,0,0,0,0
세종시폐기물매립장태양광,2018-06-28,1.628,0,0,0,0,0,0,120,27720,101520,66600,285840,258000,429240,327480,246240,217560,160800,58800,960,0,0,0,0,0
세종시폐기물매립장태양광,2018-06-29,1.628,0,0,0,0,0,840,26160,208560,339240,252720,421680,759240,1198560,1051200,871440,719640,682680,373800,90600,120,0,0,0,0
세종시폐기물매립장태양광,2018-06-30,1.628,0,0,0,0,0,120,7320,253200,454440,503160,236880,558240,477480,214440,378240,86640,6840,54240,5280,6600,0,0,0,0
세종시폐기물매립장태양광,2018-07-01,1.628,0,0,0,0,0,0,0,0,0,11040,238560,329880,112800,97320,117480,77520,5880,0,0,0,0,0,0,0
세종시폐기물매립장태양광,2018-07-02,1.628,0,0,0,0,0,0,9840,120360,212040,525480,982920,421800,346440,375840,57600,0,120,1920,15240,0,0,0,0,0
세종시폐기물매립장태양광,2018-07-03,1.628,0,0,0,0,0,120,52080,190920,389160,600240,691200,770760,737640,236880,461880,591240,181920,257640,129240,9960,0,0,0,0
세종시폐기물매립장태양광,2018-07-04,1.628,0,0,0,0,0,0,55560,288480,404160,626280,787920,903600,547800,597960,626760,859080,281520,58920,76080,6480,0,0,0,0
세종시폐기물매립장태양광,2018-07-05,1.628,0,0,0,0,0,0,45360,92880,216000,544800,791160,727320,577560,779400,267120,383160,252720,119640,67440,0,0,0,0,0
세종시폐기물매립장태양광,2018-07-06,1.628,0,0,0,0,0,0,1800,89400,170640,328920,137760,165840,422640,506640,256440,538080,511800,397440,133200,720,0,0,0,0
세종시폐기물매립장태양광,2018-07-07,1.628,0,0,0,0,0,0,5520,201360,641040,883920,1118040,1231320,1246800,1238880,993360,921240,586680,286920,133440,5760,0,0,0,0
세종시폐기물매립장태양광,2018-07-08,1.628,0,0,0,0,0,360,75600,245760,633360,910920,1120080,1039560,1126320,1140480,686640,747000,505680,366240,87240,7200,0,0,0,0
세종시폐기물매립장태양광,2018-07-09,1.628,0,0,0,0,0,0,0,1800,7320,24000,139920,157440,122640,78840,132840,163440,115560,101040,26280,0,0,0,0,0
세종시폐기물매립장태양광,2018-07-10,1.628,0,0,0,0,0,0,63720,229440,469560,362640,529920,716280,499440,373920,622680,639000,390600,133800,39120,360,0,0,0,0
세종시폐기물매립장태양광,2018-07-11,1.628,0,0,0,0,0,0,54000,90840,228840,406920,528120,1053480,1136040,949920,726360,560760,428880,384240,48120,0,0,0,0,0
세종시폐기물매립장태양광,2018-07-12,1.628,0,0,0,0,0,0,46440,167760,438600,642120,905640,860280,994800,1034640,630000,430080,537480,324360,112440,6240,0,0,0,0
세종시폐기물매립장태양광,2018-07-13,1.628,0,0,0,0,0,0,30840,200280,421320,779880,899160,883320,928920,1210560,1063080,865440,491400,371400,58560,0,0,0,0,0
세종시폐기물매립장태양광,2018-07-14,1.628,0,0,0,0,0,0,58800,217680,345360,704520,816120,1187160,1187280,1213440,911400,849240,585240,245280,28680,0,0,0,0,0
세종시폐기물매립장태양광,2018-07-15,1.628,0,0,0,0,0,0,22320,244080,524640,861240,916200,1179600,1203960,1186440,1079760,920880,666720,290160,70080,0,0,0,0,0
세종시폐기물매립장태양광,2018-07-16,1.628,0,0,0,0,0,0,45960,259440,549600,820440,1033320,1146000,1162800,1065000,764880,685320,638400,325440,85680,240,0,0,0,0
세종시폐기물매립장태양광,2018-07-17,1.628,0,0,0,0,0,0,47040,261000,575880,845400,1041840,1147560,1169160,1107720,642960,638640,458640,239160,109920,6600,0,0,0,0
세종시폐기물매립장태양광,2018-07-18,1.628,0,0,0,0,0,0,59880,256440,466560,807000,692880,969960,1131000,758400,874440,971040,662880,342600,84720,120,0,0,0,0
세종시폐기물매립장태양광,2018-07-19,1.628,0,0,0,0,0,0,53400,260160,552600,821520,1020960,1134480,983880,1122360,586440,789960,646440,322080,88440,120,0,0,0,0
세종시폐기물매립장태양광,2018-07-20,1.628,0,0,0,0,0,0,51000,253560,540000,800040,992160,1077120,1191360,1090440,1072200,891000,607920,320040,86760,120,0,0,0,0
세종시폐기물매립장태양광,2018-07-21,1.628,0,0,0,0,0,0,51000,243240,507480,766560,966000,1094400,1134240,1128480,1040160,832560,603840,305160,89880,120,0,0,0,0
세종시폐기물매립장태양광,2018-07-22,1.628,0,0,0,0,0,0,45240,244680,540240,795960,945480,969840,950880,994080,596280,669960,375360,275040,119280,2760,0,0,0,0
세종시폐기물매립장태양광,2018-07-23,1.628,0,0,0,0,0,0,42120,268200,470400,777000,957360,927840,966600,1122600,939480,875160,606960,351240,90840,0,0,0,0,0
세종시폐기물매립장태양광,2018-07-24,1.628,0,0,0,0,0,0,35640,237000,520920,781080,960360,1005840,1023480,1147200,1055760,863880,486480,364800,99720,0,0,0,0,0
세종시폐기물매립장태양광,2018-07-25,1.628,0,0,0,0,0,0,18600,236280,407520,693720,778920,672720,862440,954480,900000,810120,595560,278640,73440,0,0,0,0,0
세종시폐기물매립장태양광,2018-07-26,1.628,0,0,0,0,0,0,40800,211320,380040,725520,1010640,1038000,890160,1050000,1028040,795840,490680,347400,76800,0,0,0,0,0
세종시폐기물매립장태양광,2018-07-27,1.628,0,0,0,0,0,0,41760,212280,316800,500520,1019400,923160,1180200,1135920,870360,754560,565800,172800,67560,0,0,0,0,0
세종시폐기물매립장태양광,2018-07-28,1.628,0,0,0,0,0,0,36480,187320,451200,704280,878040,935760,893880,996120,1022160,777480,241200,240,80160,5280,0,0,0,0
세종시폐기물매립장태양광,2018-07-29,1.628,0,0,0,0,0,0,28080,239400,548880,826800,1029840,1137960,1005960,1048080,913080,877680,643800,330000,57720,0,0,0,0,0
